Gene ID	source_id	Previous ID(s)	
PF3D7_1346100	PF3D7_1346100.1	Previous IDs: MAL13P1.231;PF13_0244	
PF3D7_1346200	PF3D7_1346200.1	Previous IDs: MAL13P1.232	
PF3D7_1346300	PF3D7_1346300.1	Previous IDs: MAL13P1.233	
PF3D7_1346400	PF3D7_1346400.1	Previous IDs: MAL13P1.234	
PF3D7_1346500	PF3D7_1346500.1	Previous IDs: PF13_0245	
PF3D7_1346600	PF3D7_1346600.1	Previous IDs: PF13_0246	
PF3D7_1346700	PF3D7_1346700.1	Previous IDs: PF13_0247	
PF3D7_1346800	PF3D7_1346800.1	Previous IDs: PF13_0248	
PF3D7_1346900	PF3D7_1346900.1	Previous IDs: PF13_0249	
PF3D7_1347000	PF3D7_1347000.1	Previous IDs: PF13_0250	
PF3D7_1347100	PF3D7_1347100.1	Previous IDs: PF13_0251	
PF3D7_1347200	PF3D7_1347200.1	Previous IDs: PF13_0252	
PF3D7_1347300	PF3D7_1347300.1	Previous IDs: MAL13P1.235	
PF3D7_1347400	PF3D7_1347400.1	Previous IDs: MAL13P1.236	
PF3D7_1347500	PF3D7_1347500.1	Previous IDs: MAL13P1.237	
PF3D7_1347600	PF3D7_1347600.1	Previous IDs: MAL13P1.237a	
PF3D7_1347700	PF3D7_1347700.1	Previous IDs: PF13_0253	
PF3D7_1347800	PF3D7_1347800.1	Previous IDs: MAL13P1.238	
PF3D7_1347900	PF3D7_1347900.1	Previous IDs: MAL13P1.239	
PF3D7_1348000	PF3D7_1348000.1	Previous IDs: MAL13P1.240	
PF3D7_1348100	PF3D7_1348100.1	Previous IDs: MAL13P1.241	
PF3D7_1348200	PF3D7_1348200.1	Previous IDs: MAL13P1.242	
PF3D7_1348300	PF3D7_1348300.1	Previous IDs: MAL13P1.243	
PF3D7_1348400	PF3D7_1348400.1	Previous IDs: PF13_0254	
PF3D7_1348500	PF3D7_1348500.1	Previous IDs: MAL13P1.244	
PF3D7_1348600	PF3D7_1348600.1	Previous IDs: PF13_0255	
PF3D7_1348700	PF3D7_1348700.1	Previous IDs: MAL13P1.245	
PF3D7_1348800	PF3D7_1348800.1	Previous IDs: MAL13P1.246	
PF3D7_1348900	PF3D7_1348900.1	Previous IDs: PF13_0256	
PF3D7_1349000	PF3D7_1349000.1	Previous IDs: MAL13P1.247	
PF3D7_1349100	PF3D7_1349100.1	Previous IDs: MAL13P1.248	
PF3D7_1349200	PF3D7_1349200.1	Previous IDs: PF13_0257	
PF3D7_1349300	PF3D7_1349300.1	Previous IDs: PF13_0258	
PF3D7_1349400	PF3D7_1349400.1	Previous IDs: PF13_0259	
PF3D7_1349500	PF3D7_1349500.1	Previous IDs: MAL13P1.249	
PF3D7_1349600	PF3D7_1349600.1	Previous IDs: MAL13P1.250	
PF3D7_1349700	PF3D7_1349700.1	Previous IDs: PF13_0260	
PF3D7_1349800	PF3D7_1349800.1	Previous IDs: PF13_0261	
PF3D7_1349900	PF3D7_1349900.1	Previous IDs: MAL13P1.251	
PF3D7_1350000	PF3D7_1350000.1	Previous IDs: MAL13P1.252	
PF3D7_1350100	PF3D7_1350100.1	Previous IDs: PF13_0262	
PF3D7_1350200	PF3D7_1350200.1	Previous IDs: MAL13P1.253	
PF3D7_1350300	PF3D7_1350300.1	Previous IDs: PF13_0263	
PF3D7_1350400	PF3D7_1350400.1	Previous IDs: PF13_0264	
PF3D7_1350500	PF3D7_1350500.1	Previous IDs: PF13_0265	
PF3D7_1350600	PF3D7_1350600.1	Previous IDs: MAL13P1.254	
PF3D7_1350700	PF3D7_1350700.1	Previous IDs: MAL13P1.255	
PF3D7_1350800	PF3D7_1350800.1	Previous IDs: PF13_0266	
PF3D7_1350900	PF3D7_1350900.1	Previous IDs: PF13_0267	
PF3D7_1351000	PF3D7_1351000.1	Previous IDs: MAL13P1.256	
PF3D7_1351100	PF3D7_1351100.1	Previous IDs: MAL13P1.257	
PF3D7_1351200	PF3D7_1351200.1	Previous IDs: MAL13P1.258	
PF3D7_1351300	PF3D7_1351300.1	Previous IDs: MAL13P1.259	
PF3D7_1351400	PF3D7_1351400.1	Previous IDs: PF13_0268	
PF3D7_1351500	PF3D7_1351500.1	Previous IDs: PF3D7_13_snoR21;PF3D7_13_snoR21.1	
PF3D7_1351600	PF3D7_1351600.1	Previous IDs: PF13_0269	
PF3D7_1351700	PF3D7_1351700.1	Previous IDs: MAL13P1.260	
PF3D7_1351800	PF3D7_1351800.1	Previous IDs: PF13_0270;PF3D7_1351800.1;PF3D7_1351800.2	
PF3D7_1351800	PF3D7_1351800.2	Previous IDs: PF13_0270;PF3D7_1351800.1;PF3D7_1351800.2	
PF3D7_1351900	PF3D7_1351900.1	Previous IDs: MAL13P1.261	
PF3D7_1352000	PF3D7_1352000.1	Previous IDs: MAL13P1.262	
PF3D7_1352100	PF3D7_1352100.1	Previous IDs: PF13_0271	
PF3D7_1352200	PF3D7_1352200.1	Previous IDs: MAL13P1.264	
PF3D7_1352300	PF3D7_1352300.1	Previous IDs: MAL13P1.265	
PF3D7_1352400	PF3D7_1352400.1	Previous IDs: MAL13P1.266	
PF3D7_1352500	PF3D7_1352500.1	Previous IDs: PF13_0272	
PF3D7_1352600	PF3D7_1352600.1	Previous IDs: MAL13P1.267	
PF3D7_1352700	PF3D7_1352700.1	Previous IDs: PF13_0273	
PF3D7_1352800	PF3D7_1352800.1	Previous IDs: PF13_0274	
PF3D7_1352900	PF3D7_1352900.1	Previous IDs: MAL13P1.268	
PF3D7_1353000	PF3D7_1353000.1	Previous IDs: MAL13P1.269	
PF3D7_1353100	PF3D7_1353100.1	Previous IDs: PF13_0275	
PF3D7_1353200	PF3D7_1353200.1	Previous IDs: PF13_0276	
PF3D7_1353300	PF3D7_1353300.1	Previous IDs: PF13_0277	
PF3D7_1353400	PF3D7_1353400.1	Previous IDs: PF13_0278	
PF3D7_1353500	PF3D7_1353500.1	Previous IDs: PF13_0279	
PF3D7_1353600	PF3D7_1353600.1	Previous IDs: PF13_0280	
PF3D7_1353700	PF3D7_1353700.1	Previous IDs: PF13_0281	
PF3D7_1353800	PF3D7_1353800.1	Previous IDs: PF13_0282	
PF3D7_1353900	PF3D7_1353900.1	Previous IDs: MAL13P1.270	
PF3D7_1354000	PF3D7_1354000.1	Previous IDs: PF13_0283	
PF3D7_1354100	PF3D7_1354100.1	Previous IDs: PF13_0284	
PF3D7_1354200	PF3D7_1354200.1	Previous IDs: PF13_0285	
PF3D7_1354300	PF3D7_1354300.1	Previous IDs: PF13_0286	
PF3D7_1354400	PF3D7_1354400.1	Previous IDs: MAL13P1.271	
PF3D7_1354500	PF3D7_1354500.1	Previous IDs: PF13_0287	
PF3D7_1354600	PF3D7_1354600.1	Previous IDs: MAL13P1.272	
PF3D7_1354700	PF3D7_1354700.1	Previous IDs: PF13_0288	
PF3D7_1354800	PF3D7_1354800.1	Previous IDs: PF13_0289	
PF3D7_1354900	PF3D7_1354900.1	Previous IDs: PF13_0290	
PF3D7_1355100	PF3D7_1355100.1	Previous IDs: PF13_0291	
PF3D7_1355200	PF3D7_1355200.1	Previous IDs: PF13_0292	
PF3D7_1355300	PF3D7_1355300.1	Previous IDs: PF13_0293	
PF3D7_1355400	PF3D7_1355400.1	Previous IDs: MAL13_tRNA_Thr1;MAL13_tRNA_Thr1:tRNA	
PF3D7_1355500	PF3D7_1355500.1	Previous IDs: MAL13P1.274;PF13_0294	
PF3D7_1355600	PF3D7_1355600.1	Previous IDs: PF13_0295	
PF3D7_1355700	PF3D7_1355700.1	Previous IDs: MAL13P1.275	
PF3D7_1355800	PF3D7_1355800.1	Previous IDs: PF13_0296	
PF3D7_1355900	PF3D7_1355900.1	Previous IDs: PF13_0297	
PF3D7_1356000	PF3D7_1356000.1	Previous IDs: PF13_0298	
PF3D7_1356100	PF3D7_1356100.1	Previous IDs: PF13_0299	
PF3D7_1356200	PF3D7_1356200.1	Previous IDs: PF13_0300	
PF3D7_1356300	PF3D7_1356300.1	Previous IDs: PF13_0301	
PF3D7_1356400	PF3D7_1356400.1	Previous IDs: PF13_0302	
PF3D7_1356500	PF3D7_1356500.1	Previous IDs: MAL13P1.276	
PF3D7_1356600	PF3D7_1356600.1	Previous IDs: PF13_0303	
PF3D7_1356700	PF3D7_1356700.1	Previous IDs: MAL13P1.277	
PF3D7_1356800	PF3D7_1356800.1	Previous IDs: MAL13P1.278	
PF3D7_1356900	PF3D7_1356900.1	Previous IDs: MAL13P1.279	
PF3D7_1357000	PF3D7_1357000.1	Previous IDs: PF13_0304	
PF3D7_1357100	PF3D7_1357100.1	Previous IDs: PF13_0305	
PF3D7_1357200	PF3D7_1357200.1	Previous IDs: MAL13P1.281	
PF3D7_1357300	PF3D7_1357300.1	Previous IDs: PF13_0306	
PF3D7_1357400	PF3D7_1357400.1	Previous IDs: PF13_0307	
PF3D7_1357500	PF3D7_1357500.1	Previous IDs: PF13_0308	
PF3D7_1357600	PF3D7_1357600.1	Previous IDs: MAL13P1.282	
PF3D7_1357700	PF3D7_1357700.1	Previous IDs: PF13_0309	
PF3D7_1357800	PF3D7_1357800.1	Previous IDs: MAL13P1.283	
PF3D7_1357900	PF3D7_1357900.1	Previous IDs: MAL13P1.284	
PF3D7_1358000	PF3D7_1358000.1	Previous IDs: MAL13P1.285	
PF3D7_1358100	PF3D7_1358100.1	Previous IDs: PF13_0310	
PF3D7_1358200	PF3D7_1358200.1	Previous IDs: MAL13P1.286;PF13_0311	
PF3D7_1358300	PF3D7_1358300.1	Previous IDs: PF13_0312	
PF3D7_1358400	PF3D7_1358400.1	Previous IDs: MAL13P1.287	
PF3D7_1358500	PF3D7_1358500.1	Previous IDs: PF13_0313	
PF3D7_1358600	PF3D7_1358600.1	Previous IDs: PF13_0314	
PF3D7_1358700	PF3D7_1358700.1	Previous IDs: MAL13P1.288	
PF3D7_1358800	PF3D7_1358800.1	Previous IDs: PF13_0316	
PF3D7_1358900	PF3D7_1358900.1	Previous IDs: MAL13P1.294	
PF3D7_1359000	PF3D7_1359000.1	Previous IDs: MAL13P1.293	
PF3D7_1359100	PF3D7_1359100.1	Previous IDs: MAL13P1.292	
PF3D7_1359200	PF3D7_1359200.1	Previous IDs: MAL13P1.290;MAL13P1.291	
PF3D7_1359300	PF3D7_1359300.1	Previous IDs: MAL13P1.289	
PF3D7_1359400	PF3D7_1359400.1	Previous IDs: PF13_0315	
PF3D7_1359500	PF3D7_1359500.1	Previous IDs: MAL13P1.410	
PF3D7_1359600	PF3D7_1359600.1	Previous IDs: MAL13P1.295	
PF3D7_1359700	PF3D7_1359700.1	Previous IDs: MAL13P1.296	
PF3D7_1359800	PF3D7_1359800.1	Previous IDs: MAL13P1.297	
PF3D7_1359900	PF3D7_1359900.1	Previous IDs: MAL13P1.298	
PF3D7_1360000	PF3D7_1360000.1	Previous IDs: PF13_0317	
PF3D7_1360100	PF3D7_1360100.1	Previous IDs: PF13_0318	
PF3D7_1360200	PF3D7_1360200.1	Previous IDs: MAL13P1.299	
PF3D7_1360300	PF3D7_1360300.1	Previous IDs: MAL13P1.300	
PF3D7_1360400	PF3D7_1360400.1	Previous IDs: PF13_0319	
PF3D7_1360500	PF3D7_1360500.1	Previous IDs: MAL13P1.301;PF13_0320	
PF3D7_1360700	PF3D7_1360700.1	Previous IDs: MAL13P1.302;PF13_0321;PF3D7_1360600	
PF3D7_1360800	PF3D7_1360800.1	Previous IDs: PF13_0322	
PF3D7_1360900	PF3D7_1360900.1	Previous IDs: MAL13P1.303	
PF3D7_1361000	PF3D7_1361000.1	Previous IDs: PF13_0323	
PF3D7_1361100	PF3D7_1361100.1	Previous IDs: PF13_0324	
PF3D7_1361200	PF3D7_1361200.1	Previous IDs: MAL13P1.304	
PF3D7_1361300	PF3D7_1361300.1	Previous IDs: MAL13P1.305;PF13_0325	
PF3D7_1361400	PF3D7_1361400.1	Previous IDs: PF13_0326	
PF3D7_1361500	PF3D7_1361500.1	Previous IDs: MAL13P1.306;PF3D7_1361500.1;PF3D7_1361500.2	
PF3D7_1361500	PF3D7_1361500.2	Previous IDs: MAL13P1.306;PF3D7_1361500.1;PF3D7_1361500.2	
PF3D7_1361600	PF3D7_1361600.1	Previous IDs: MAL13P1.307	
PF3D7_1361700	PF3D7_1361700.1	Previous IDs: PF13_0327	
PF3D7_1361800	PF3D7_1361800.1	Previous IDs: MAL13P1.308	
PF3D7_1361900	PF3D7_1361900.1	Previous IDs: PF13_0328	
PF3D7_1362000	PF3D7_1362000.1	Previous IDs: PF13_0329	
PF3D7_1362100	PF3D7_1362100.1	Previous IDs: MAL13P1.309	
PF3D7_1362200	PF3D7_1362200.1	Previous IDs: PF13_0330	
PF3D7_1362300	PF3D7_1362300.1	Previous IDs: PF13_0331	
PF3D7_1362400	PF3D7_1362400.1	Previous IDs: MAL13P1.310	
PF3D7_1362500	PF3D7_1362500.1	Previous IDs: MAL13P1.311	
PF3D7_1362600	PF3D7_1362600.1	Previous IDs: MAL13P1.312	
PF3D7_1362700	PF3D7_1362700.1	Previous IDs: MAL13P1.313;PF13_0332	
PF3D7_1362800	PF3D7_1362800.1	Previous IDs: MAL13P1.314;MAL13P1.315	
PF3D7_1362900	PF3D7_1362900.1	Previous IDs: MAL13P1.316	
PF3D7_1363000	PF3D7_1363000.1	Previous IDs: MAL13P1.317	
PF3D7_1363100	PF3D7_1363100.1	Previous IDs: PF13_0333	
PF3D7_1363200	PF3D7_1363200.1	Previous IDs: PF13_0334	
PF3D7_1363300	PF3D7_1363300.1	Previous IDs: MAL13P1.318	
PF3D7_1363400	PF3D7_1363400.1	Previous IDs: PF13_0335	
PF3D7_1363500	PF3D7_1363500.1	Previous IDs: PF13_0336	
PF3D7_1363600	PF3D7_1363600.1	Previous IDs: PF13_0337	
PF3D7_1363700	PF3D7_1363700.1	Previous IDs: MAL13P1.319	
PF3D7_1363800	PF3D7_1363800.1	Previous IDs: MAL13P1.320	
PF3D7_1363900	PF3D7_1363900.1	Previous IDs: PF13TR006;PF13TR006:ncRNA	
PF3D7_1364000	PF3D7_1364000.1	Previous IDs: MAL13P1.321	
PF3D7_1364100	PF3D7_1364100.1	Previous IDs: PF13_0338	
PF3D7_1364200	PF3D7_1364200.1	Previous IDs: PF13_0339	
PF3D7_1364300	PF3D7_1364300.1	Previous IDs: MAL13P1.322	
PF3D7_1364400	PF3D7_1364400.1	Previous IDs: MAL13P1.323	
PF3D7_1364500	PF3D7_1364500.1	Previous IDs: PF13_0340	
PF3D7_1364600	PF3D7_1364600.1	Previous IDs: MAL13P1.324	
PF3D7_1364700	PF3D7_1364700.1	Previous IDs: MAL13P1.325	
PF3D7_1364800	PF3D7_1364800.1	Previous IDs: PF13_0341	
PF3D7_1364900	PF3D7_1364900.1	Previous IDs: MAL13P1.326	
PF3D7_1365000	PF3D7_1365000.1	Previous IDs: PF13_0342	
PF3D7_1365100	PF3D7_1365100.1	Previous IDs: MAL13P1.327	
PF3D7_1365200	PF3D7_1365200.1	Previous IDs: MAL13P1.580	
PF3D7_1365300	PF3D7_1365300.1	Previous IDs: PF13_0343	
PF3D7_1365400	PF3D7_1365400.1	Previous IDs: PF13_0344	
PF3D7_1365500	PF3D7_1365500.1	Previous IDs: PF13_0345	
PF3D7_1365600	PF3D7_1365600.1	Previous IDs: MAL13P1.328	
PF3D7_1365700	PF3D7_1365700.1	Previous IDs: MAL13P1.329	
PF3D7_1365800	PF3D7_1365800.1	Previous IDs: MAL13P1.330	
PF3D7_1365900	PF3D7_1365900.1	Previous IDs: PF13_0346	
PF3D7_1366000	PF3D7_1366000.1	Previous IDs: PF13_0347	
PF3D7_1366100	PF3D7_1366100.1	Previous IDs: MAL13P1.331	
PF3D7_1366200	PF3D7_1366200.1	Previous IDs: MAL13P1.332	
PF3D7_1366300	PF3D7_1366300.1	Previous IDs: MAL13P1.333;MAL13P1.334	
PF3D7_1366400	PF3D7_1366400.1	Previous IDs: PF13_0348	
PF3D7_1366500	PF3D7_1366500.1	Previous IDs: PF13_0349	
PF3D7_1366600	PF3D7_1366600.1	Previous IDs: PF13_0350	
PF3D7_1366700	PF3D7_1366700.1	Previous IDs: PF13_0351	
PF3D7_1366800	PF3D7_1366800.1	Previous IDs: MAL13P1.335	
PF3D7_1366900	PF3D7_1366900.1	Previous IDs: MAL13P1.336	
PF3D7_1367000	PF3D7_1367000.1	Previous IDs: MAL13P1.337	
PF3D7_1367100	PF3D7_1367100.1	Previous IDs: MAL13P1.338	
PF3D7_1367200	PF3D7_1367200.1	Previous IDs: MAL13P1.339	
PF3D7_1367300	PF3D7_1367300.1	Previous IDs: MAL13P1.340	
PF3D7_1367400	PF3D7_1367400.1	Previous IDs: PF13_0352	
PF3D7_1367500	PF3D7_1367500.1	Previous IDs: PF13_0353	
PF3D7_1367600	PF3D7_1367600.1	Previous IDs: MAL13P1.341	
PF3D7_1367700	PF3D7_1367700.1	Previous IDs: PF13_0354	
PF3D7_1367800	PF3D7_1367800.1	Previous IDs: PF13_0355	
PF3D7_1367900	PF3D7_1367900.1	Previous IDs: MAL13P1.342	
PF3D7_1368000	PF3D7_1368000.1	Previous IDs: MAL13P1.342a	
PF3D7_1368100	PF3D7_1368100.1	Previous IDs: MAL13P1.343	
PF3D7_1368200	PF3D7_1368200.1	Previous IDs: MAL13P1.344	
PF3D7_1368300	PF3D7_1368300.1	Previous IDs: MAL13P1.345	
PF3D7_1368400	PF3D7_1368400.1	Previous IDs: PF13_0356	
PF3D7_1368500	PF3D7_1368500.1	Previous IDs: PF13_0357	
PF3D7_1368600	PF3D7_1368600.1	Previous IDs: PF13_0358	
PF3D7_1368700	PF3D7_1368700.1	Previous IDs: PF13_0359	
PF3D7_1368800	PF3D7_1368800.1	Previous IDs: MAL13P1.346	
PF3D7_1368900	PF3D7_1368900.1	Previous IDs: MAL13P1.347	
PF3D7_1369000	PF3D7_1369000.1	Previous IDs: MAL13P1.348	
PF3D7_1369100	PF3D7_1369100.1	Previous IDs: PF13_0360	
PF3D7_1369200	PF3D7_1369200.1	Previous IDs: MAL13P1.349	
PF3D7_1369300	PF3D7_1369300.1	Previous IDs: MAL13P1.350	
PF3D7_1369400	PF3D7_1369400.1	Previous IDs: MAL13P1.351	
PF3D7_1369500	PF3D7_1369500.1	Previous IDs: MAL13P1.352	
PF3D7_1369600	PF3D7_1369600.1	Previous IDs: PF13_0361	
PF3D7_1369700	PF3D7_1369700.1	Previous IDs: PF13.0362;PF13.0362:1:pep;PF13.0362:mRNA:1;PF13_0362	
PF3D7_1369800	PF3D7_1369800.1	Previous IDs: MAL13_tRNA_Arg2;MAL13_tRNA_Arg2:tRNA	
PF3D7_1369900	PF3D7_1369900.1	Previous IDs: MAL13_tRNA_Trp1;MAL13_tRNA_Trp1:tRNA	
PF3D7_1370000	PF3D7_1370000.1	Previous IDs: MAL13_tRNA_Arg3;MAL13_tRNA_Arg3:tRNA	
PF3D7_1370100	PF3D7_1370100.1	Previous IDs: MAL13_tRNA_Cys1;MAL13_tRNA_Cys1:tRNA	
PF3D7_1370200	PF3D7_1370200.1	Previous IDs: MAL13_tRNA_Gly1;MAL13_tRNA_Gly1:tRNA	
PF3D7_1370300	PF3D7_1370300.1	Previous IDs: MAL13P1.413	
PF3D7_1370500	PF3D7_1370500.1	Previous IDs: PF13TR008;PF13TR008:ncRNA	
PF3D7_1370800	PF3D7_1370800.1	Previous IDs: PF13TR009;PF13TR009:ncRNA	
PF3D7_1370900	PF3D7_1370900.1	Previous IDs: PF13TR010;PF13TR010:ncRNA	
PF3D7_1371000	PF3D7_1371000.1	Previous IDs: MAL13_18SrRNA;MAL13_18SrRNA.1	
PF3D7_1371200	PF3D7_1371200.1	Previous IDs: MAL13_5.8SrRNA;MAL13_5.8SrRNA:rRNA	
PF3D7_1371300	PF3D7_1371300.1	Previous IDs: MAL13_28SrRNA;MAL13_28SrRNA.1	
PF3D7_1371500	PF3D7_1371500.1	Previous IDs: MAL13P1.461	
PF3D7_1371600	PF3D7_1371600.1	Previous IDs: PF13_0115	
PF3D7_1371700	PF3D7_1371700.1	Previous IDs: MAL13P1.109	
PF3D7_1371800	PF3D7_1371800.1	Previous IDs: MAL13P1.110	
PF3D7_1371900	PF3D7_1371900.1	Previous IDs: MAL13P1.465	
PF3D7_1372000	PF3D7_1372000.1	Previous IDs: MAL13P1.470	
PF3D7_1372100	PF3D7_1372100.1	Previous IDs: MAL13P1.475	
PF3D7_1372200	PF3D7_1372200.1	Previous IDs: MAL13P1.480	
PF3D7_1372300	PF3D7_1372300.1	N/A	
PF3D7_1372400	PF3D7_1372400.1	Previous IDs: MAL13P1.485	
PF3D7_1372500	PF3D7_1372500.1	Previous IDs: MAL13P1.490	
PF3D7_1372600	PF3D7_1372600.1	Previous IDs: MAL13P1.495	
PF3D7_1372700	PF3D7_1372700.1	Previous IDs: MAL13P1.500	
PF3D7_1372800	PF3D7_1372800.1	Previous IDs: MAL13P1.505	
PF3D7_1372900	PF3D7_1372900.1	Previous IDs: MAL13P1.510	
PF3D7_1373000	PF3D7_1373000.1	Previous IDs: MAL13P1.515	
PF3D7_1373100	PF3D7_1373100.1	Previous IDs: MAL13P1.520	
PF3D7_1373200	PF3D7_1373200.1	Previous IDs: MAL13P1.525	
PF3D7_1373300	PF3D7_1373300.1	Previous IDs: MAL13P1.530	
PF3D7_1373400	PF3D7_1373400.1	Previous IDs: MAL13P1.535	
PF3D7_1373500	PF3D7_1373500.1	Previous IDs: MAL13P1.356;PF13_0364	
PF3D7_1400100	PF3D7_1400100.1	Previous IDs: PF14_0001	
PF3D7_1400200	PF3D7_1400200.1	Previous IDs: PF14_0002	
PF3D7_1400300	PF3D7_1400300.1	Previous IDs: PF14_0003	
PF3D7_1400400	PF3D7_1400400.1	Previous IDs: PF14_0004	
PF3D7_1400500	PF3D7_1400500.1	Previous IDs: PF14_0005	
PF3D7_1400600	PF3D7_1400600.1	Previous IDs: PF14_0006	
PF3D7_1400700	PF3D7_1400700.1	Previous IDs: PF14_0007	
PF3D7_1400800	PF3D7_1400800.1	Previous IDs: PF14_0008	
PF3D7_1400900	PF3D7_1400900.1	Previous IDs: PF14_0009	
PF3D7_1401000	PF3D7_1401000.1	Previous IDs: PF14_0010	
PF3D7_1401050	PF3D7_1401050.1	N/A	
PF3D7_1401100	PF3D7_1401100.1	Previous IDs: PF14_0013	
PF3D7_1401200	PF3D7_1401200.1	Previous IDs: PF14_0014	
PF3D7_1401300	PF3D7_1401300.1	Previous IDs: PF14_0015	
PF3D7_1401400	PF3D7_1401400.1	Previous IDs: PF14_0016	
PF3D7_1401500	PF3D7_1401500.1	Previous IDs: PF14_0017	
PF3D7_1401600	PF3D7_1401600.1	Previous IDs: PF14_0018	
PF3D7_1401700	PF3D7_1401700.1	Previous IDs: PF14_0019	
PF3D7_1401800	PF3D7_1401800.1	Previous IDs: PF14_0020	
PF3D7_1401900	PF3D7_1401900.1	Previous IDs: 1396.t00764;PF14_0021;PF14_0022	
PF3D7_1402000	PF3D7_1402000.1	Previous IDs: 1396.t00764;PF14_0021;PF14_0022	
PF3D7_1402100	PF3D7_1402100.1	Previous IDs: PF14_0023	
PF3D7_1402200	PF3D7_1402200.1	Previous IDs: PF14_0024	
PF3D7_1402300	PF3D7_1402300.1	Previous IDs: PF14_0025	
PF3D7_1402400	PF3D7_1402400.1	Previous IDs: PF14_0026	
PF3D7_1402500	PF3D7_1402500.1	Previous IDs: PF14_0027	
PF3D7_1402600	PF3D7_1402600.1	Previous IDs: PF3D7_14_snoR22;PF3D7_14_snoR22.1	
PF3D7_1402700	PF3D7_1402700.1	Previous IDs: PF14_0028	
PF3D7_1402800	PF3D7_1402800.1	Previous IDs: PF14_0029	
PF3D7_1402900	PF3D7_1402900.1	Previous IDs: PF14_0029a	
PF3D7_1403000	PF3D7_1403000.1	Previous IDs: PF14_0030	
PF3D7_1403100	PF3D7_1403100.1	Previous IDs: PF14_0031a	
PF3D7_1403200	PF3D7_1403200.1	Previous IDs: PF14_0031;PF14_0031b	
PF3D7_1403300	PF3D7_1403300.1	Previous IDs: PF14_0031	
PF3D7_1403400	PF3D7_1403400.1	Previous IDs: PF14_0032	
PF3D7_1403500	PF3D7_1403500.1	Previous IDs: PF14_0810	
PF3D7_1403600	PF3D7_1403600.1	Previous IDs: PF14_0033	
PF3D7_1403700	PF3D7_1403700.1	Previous IDs: PF14_0034	
PF3D7_1403800	PF3D7_1403800.1	Previous IDs: PF14_0035	
PF3D7_1403900	PF3D7_1403900.1	Previous IDs: PF14_0036	
PF3D7_1404000	PF3D7_1404000.1	Previous IDs: PF14_0037	
PF3D7_1404100	PF3D7_1404100.1	Previous IDs: PF14_0038	
PF3D7_1404200	PF3D7_1404200.1	Previous IDs: PF14_0039	
PF3D7_1404300	PF3D7_1404300.1	Previous IDs: PF14_0040	
PF3D7_1404400	PF3D7_1404400.1	Previous IDs: PF14_0041	
PF3D7_1404500	PF3D7_1404500.1	Previous IDs: PF14_0042	
PF3D7_1404600	PF3D7_1404600.1	Previous IDs: PF14_0043;PF14_0788;PF3D7_1404600.1;PF3D7_1404600.2;PF3D7_1404600.3	
PF3D7_1404600	PF3D7_1404600.2	Previous IDs: PF14_0043;PF14_0788;PF3D7_1404600.1;PF3D7_1404600.2;PF3D7_1404600.3	
PF3D7_1404600	PF3D7_1404600.3	Previous IDs: PF14_0043;PF14_0788;PF3D7_1404600.1;PF3D7_1404600.2;PF3D7_1404600.3	
PF3D7_1404700	PF3D7_1404700.1	Previous IDs: PF14_0044	
PF3D7_1404800	PF3D7_1404800.1	Previous IDs: PF14_0045	
PF3D7_1404900	PF3D7_1404900.1	Previous IDs: PF14_0046	
PF3D7_1405000	PF3D7_1405000.1	Previous IDs: PF14_0047	
PF3D7_1405100	PF3D7_1405100.1	Previous IDs: PF14_0048	
PF3D7_1405200	PF3D7_1405200.1	Previous IDs: PF14_0049	
PF3D7_1405300	PF3D7_1405300.1	Previous IDs: PF14_0050	
PF3D7_1405400	PF3D7_1405400.1	Previous IDs: PF14_0051	
PF3D7_1405500	PF3D7_1405500.1	Previous IDs: PF14_0052	
PF3D7_1405600	PF3D7_1405600.1	Previous IDs: PF14_0053	
PF3D7_1405700	PF3D7_1405700.1	Previous IDs: PF14_0054	
PF3D7_1405800	PF3D7_1405800.1	Previous IDs: PF14_0055	
PF3D7_1405900	PF3D7_1405900.1	Previous IDs: PF14_0056	
PF3D7_1406000	PF3D7_1406000.1	Previous IDs: PF14_0057	
PF3D7_1406100	PF3D7_1406100.1	Previous IDs: PF14_0058	
PF3D7_1406200	PF3D7_1406200.1	Previous IDs: PF14_0059	
PF3D7_1406300	PF3D7_1406300.1	Previous IDs: PF14_0060	
PF3D7_1406400	PF3D7_1406400.1	Previous IDs: PF14_0061	
PF3D7_1406500	PF3D7_1406500.1	Previous IDs: PF14_0062	
PF3D7_1406600	PF3D7_1406600.1	Previous IDs: PF14_0063	
PF3D7_1406700	PF3D7_1406700.1	Previous IDs: PF14_0064	
PF3D7_1406800	PF3D7_1406800.1	Previous IDs: PF14_0065	
PF3D7_1406900	PF3D7_1406900.1	Previous IDs: PF14_0066	
PF3D7_1407000	PF3D7_1407000.1	Previous IDs: PF14_0067	
PF3D7_1407100	PF3D7_1407100.1	Previous IDs: PF14_0068	
PF3D7_1407200	PF3D7_1407200.1	Previous IDs: PF14_0069	
PF3D7_1407300	PF3D7_1407300.1	Previous IDs: PF14_0070	
PF3D7_1407400	PF3D7_1407400.1	Previous IDs: PF14_0071	
PF3D7_1407500	PF3D7_1407500.1	Previous IDs: PF14_0072	
PF3D7_1407600	PF3D7_1407600.1	Previous IDs: PF14_0073	
PF3D7_1407700	PF3D7_1407700.1	Previous IDs: PF14_0074	
PF3D7_1407800	PF3D7_1407800.1	Previous IDs: PF14_0075	
